set,source_file,message,final_label
test,flight_log_6.xlsx,Ambient light too low. Obstacle avoidance unavailable.,34
test,flight_log_6.xlsx,Ambient light too low. Obstacle avoidance unavailable.,34
test,flight_log_6.xlsx,Ambient light too low. Obstacle avoidance unavailable.,34
test,flight_log_6.xlsx,Ambient light too low. Obstacle avoidance unavailable.,34
test,flight_log_6.xlsx,Ambient light too low. Obstacle avoidance unavailable.,34
test,flight_log_6.xlsx,Ambient light too low. Obstacle avoidance unavailable.,34
test,flight_log_6.xlsx,Low battery. Auto RTH in 9 s. Press the start/stop button to cancel.; Forward ambient light too low. Obstacle avoidance unavailable. Fly with caution.; Downward ambient light too low. Obstacle avoidance unavailable. Fly with caution.,582
test,flight_log_6.xlsx,Ambient light too low. Obstacle avoidance unavailable.; Low battery. Auto RTH in 9 s. Press the start/stop button to cancel.; Downward ambient light too low. Obstacle avoidance unavailable. Fly with caution.; Forward ambient light too low. Obstacle avoidance unavailable. Fly with caution.,53
test,flight_log_6.xlsx,Ambient light too low. Obstacle avoidance unavailable.; Low battery. Auto RTH in 8 s. Press the start/stop button to cancel.; Downward ambient light too low. Obstacle avoidance unavailable. Fly with caution.; Forward ambient light too low. Obstacle avoidance unavailable. Fly with caution.,53
test,flight_log_6.xlsx,Ambient light too low. Obstacle avoidance unavailable.; Low battery. Auto RTH in 8 s. Press the start/stop button to cancel.; Downward ambient light too low. Obstacle avoidance unavailable. Fly with caution.,53
test,flight_log_6.xlsx,Ambient light too low. Obstacle avoidance unavailable.; Low battery. Auto RTH in 7 s. Press the start/stop button to cancel.; Downward ambient light too low. Obstacle avoidance unavailable. Fly with caution.,53
test,flight_log_6.xlsx,Ambient light too low. Obstacle avoidance unavailable.; Low battery. Auto RTH in 6 s. Press the start/stop button to cancel.; Downward ambient light too low. Obstacle avoidance unavailable. Fly with caution.,53
test,flight_log_6.xlsx,Ambient light too low. Obstacle avoidance unavailable.; Low battery. Auto RTH in 5 s. Press the start/stop button to cancel.; Downward ambient light too low. Obstacle avoidance unavailable. Fly with caution.,53
test,flight_log_6.xlsx,Ambient light too low. Obstacle avoidance unavailable.; Low battery. Auto RTH in 4 s. Press the start/stop button to cancel.; Downward ambient light too low. Obstacle avoidance unavailable. Fly with caution.,53
test,flight_log_6.xlsx,Ambient light too low. Obstacle avoidance unavailable.; Low battery. Auto RTH in 3 s. Press the start/stop button to cancel.; Downward ambient light too low. Obstacle avoidance unavailable. Fly with caution.,53
test,flight_log_6.xlsx,Ambient light too low. Obstacle avoidance unavailable.; Low battery. Auto RTH in 2 s. Press the start/stop button to cancel.; Downward ambient light too low. Obstacle avoidance unavailable. Fly with caution.,53
test,flight_log_6.xlsx,Ambient light too low. Obstacle avoidance unavailable.; Low battery. Auto RTH in 1 s. Press the start/stop button to cancel.; Downward ambient light too low. Obstacle avoidance unavailable. Fly with caution.,583
test,flight_log_6.xlsx,Ambient light too low. Obstacle avoidance unavailable.; Low battery. Auto RTH in 1 s. Press the start/stop button to cancel.; Forward ambient light too low. Obstacle avoidance unavailable. Fly with caution.; Downward ambient light too low. Obstacle avoidance unavailable. Fly with caution.,53
test,flight_log_6.xlsx,Ambient light too low. Obstacle avoidance unavailable.; Low battery. Auto RTH in 1 s. Press the start/stop button to cancel.; Remaining battery only enough for RTH. Aircraft returning.; Forward ambient light too low. Obstacle avoidance unavailable. Fly with caution.; Downward ambient light too low. Obstacle avoidance unavailable. Fly with caution.; Low battery RTH.; Flight mode changed to Go Home.,53
test,flight_log_6.xlsx,Low battery RTH.; Low battery. Auto RTH in 1 s. Press the start/stop button to cancel.; Remaining battery only enough for RTH. Aircraft returning.; Forward ambient light too low. Obstacle avoidance unavailable. Fly with caution.; Downward ambient light too low. Obstacle avoidance unavailable. Fly with caution.,584
test,flight_log_6.xlsx,Press Brake button to cancel RTH.,201
test,flight_log_6.xlsx,Low battery RTH.; Press Brake button to cancel RTH.; Remaining battery only enough for RTH. Aircraft returning.; Downward ambient light too low. Obstacle avoidance unavailable. Fly with caution.; Forward ambient light too low. Obstacle avoidance unavailable. Fly with caution.,53
test,flight_log_6.xlsx,Low battery RTH.; Press Brake button to cancel RTH.; Remaining battery only enough for RTH. Aircraft returning.; Downward ambient light too low. Obstacle avoidance unavailable. Fly with caution.; RTH ascending.; Forward ambient light too low. Obstacle avoidance unavailable. Fly with caution.,53
test,flight_log_6.xlsx,Controller triggered aircraft to descend. Auto RTH canceled.,71
test,flight_log_6.xlsx,Flight mode changed to P-GPS.,79
test,flight_log_6.xlsx,Low battery RTH.; Controller triggered aircraft to descend. Auto RTH canceled.; Remaining battery only enough for RTH. Aircraft returning.; Forward ambient light too low. Obstacle avoidance unavailable. Fly with caution.; Downward ambient light too low. Obstacle avoidance unavailable. Fly with caution.; RTH ascending.,213
test,flight_log_6.xlsx,Low battery RTH.; Controller triggered aircraft to descend. Auto RTH canceled.; Forward ambient light too low. Obstacle avoidance unavailable. Fly with caution.; Downward ambient light too low. Obstacle avoidance unavailable. Fly with caution.; RTH ascending.,213
test,flight_log_6.xlsx,Ambient light too low. Obstacle avoidance unavailable.,34
test,flight_log_6.xlsx,Ambient light too low. Obstacle avoidance unavailable.,34
test,flight_log_6.xlsx,Ambient light too low. Obstacle avoidance unavailable.,34
test,flight_log_6.xlsx,Ambient light too low. Obstacle avoidance unavailable.,34
test,flight_log_6.xlsx,Ambient light too low. Obstacle avoidance unavailable.,34
test,flight_log_6.xlsx,Ambient light too low. Obstacle avoidance unavailable.,34
test,flight_log_6.xlsx,Ambient light too low. Obstacle avoidance unavailable.,34
test,flight_log_6.xlsx,Ambient light too low. Obstacle avoidance unavailable.,34
test,flight_log_6.xlsx,Ambient light too low. Obstacle avoidance unavailable.,34
test,flight_log_6.xlsx,Ambient light too low. Obstacle avoidance unavailable.,34
test,flight_log_6.xlsx,Ambient light too low. Obstacle avoidance unavailable.; Flight mode changed to Confirm Landing.,186
test,flight_log_6.xlsx,Ambient light too low. Obstacle avoidance unavailable.,34
test,flight_log_6.xlsx,Ambient light too low. Obstacle avoidance unavailable.; Auto landing in progress.,34
test,flight_log_6.xlsx,Auto landing in progress.,77
test,flight_log_6.xlsx,Flight mode changed to P-GPS.,79
test,flight_log_7.xlsx,Motors starting.; Flight mode changed to Starting Motors.,17
test,flight_log_7.xlsx,Data Recorder File Index is 89.; Set Return to Home (RTH) altitude to 100 m (328 ft).; Set maximum flight altitude to 500 m (1640 ft).,88
test,flight_log_7.xlsx,Flight mode changed to Manual Takeoff.,207
test,flight_log_7.xlsx,Flight mode changed to P-GPS.,79
test,flight_log_7.xlsx,Home point updated. RTH altitude adjusted to 100m.,48
test,flight_log_7.xlsx,Home point updated. RTH altitude adjusted to 100m.; Forward ambient light too low. Obstacle avoidance unavailable. Fly with caution.,9
test,flight_log_7.xlsx,Ambient light too low. Obstacle avoidance unavailable.; Home point updated. RTH altitude adjusted to 100m.; Forward ambient light too low. Obstacle avoidance unavailable. Fly with caution.; Downward ambient light too low. Obstacle avoidance unavailable. Fly with caution.,9
test,flight_log_7.xlsx,Ambient light too low. Obstacle avoidance unavailable.; Home point updated. RTH altitude adjusted to 100m.; Downward ambient light too low. Obstacle avoidance unavailable. Fly with caution.; Forward ambient light too low. Obstacle avoidance unavailable. Fly with caution.,9
test,flight_log_7.xlsx,Ambient light too low. Obstacle avoidance unavailable.,34
test,flight_log_7.xlsx,Ambient light too low. Obstacle avoidance unavailable.,34
test,flight_log_7.xlsx,Ambient light too low. Obstacle avoidance unavailable.,34
test,flight_log_7.xlsx,Ambient light too low. Obstacle avoidance unavailable.,34
test,flight_log_7.xlsx,Ambient light too low. Obstacle avoidance unavailable.,34
test,flight_log_7.xlsx,Ambient light too low. Obstacle avoidance unavailable.,34
test,flight_log_7.xlsx,Ambient light too low. Obstacle avoidance unavailable.,34
test,flight_log_7.xlsx,Ambient light too low. Obstacle avoidance unavailable.,34
test,flight_log_7.xlsx,Ambient light too low. Obstacle avoidance unavailable.,34
test,flight_log_7.xlsx,Ambient light too low. Obstacle avoidance unavailable.,34
test,flight_log_7.xlsx,Ambient light too low. Obstacle avoidance unavailable.,34
test,flight_log_7.xlsx,Ambient light too low. Obstacle avoidance unavailable.,34
test,flight_log_7.xlsx,Ambient light too low. Obstacle avoidance unavailable.,34
test,flight_log_7.xlsx,Ambient light too low. Obstacle avoidance unavailable.; RC signal lost.,56
test,flight_log_7.xlsx,RC signal lost.; Aircraft braking.; RC signal lost. Aircraft will follow preset action for lost signal.; Forward ambient light too low. Obstacle avoidance unavailable. Fly with caution.; Downward ambient light too low. Obstacle avoidance unavailable. Fly with caution.; Image transmission signal weak. Adjust antennas and make sure they are perpendicular to flight direction of aircraft.; Image transmission signal lost.,29
test,flight_log_7.xlsx,Downlink Lost.,120
test,flight_log_7.xlsx,Downlink Restored (after 0m 22.8s).; Flight mode changed to Go Home.,585
test,flight_log_7.xlsx,Failsafe RTH.; Press Brake button to cancel RTH.; No image transmission. Aircraft returning to home.; RC signal lost. Returning to home.; Aircraft and remote controller disconnected.; Downward ambient light too low. Obstacle avoidance unavailable. Fly with caution.,568
test,flight_log_7.xlsx,Failsafe RTH.; Press Brake button to cancel RTH.; No image transmission. Aircraft returning to home.; RC signal lost. Returning to home.; Aircraft and remote controller disconnected.; Downward ambient light too low. Obstacle avoidance unavailable. Fly with caution.; RTH ascending.,569
test,flight_log_7.xlsx,Failsafe RTH.; Press Brake button to cancel RTH.; RC signal lost. Returning to home.; Downward ambient light too low. Obstacle avoidance unavailable. Fly with caution.; RTH ascending.,570
test,flight_log_7.xlsx,Controller triggered aircraft to descend. Auto RTH canceled.,71
test,flight_log_7.xlsx,Flight mode changed to P-GPS.,79
test,flight_log_7.xlsx,Failsafe RTH.; Controller triggered aircraft to descend. Auto RTH canceled.; RC signal lost. Returning to home.; Downward ambient light too low. Obstacle avoidance unavailable. Fly with caution.,224
test,flight_log_7.xlsx,Ambient light too low. Obstacle avoidance unavailable.,34
test,flight_log_7.xlsx,Ambient light too low. Obstacle avoidance unavailable.,34
test,flight_log_7.xlsx,Ambient light too low. Obstacle avoidance unavailable.,34
test,flight_log_7.xlsx,Ambient light too low. Obstacle avoidance unavailable.,34
test,flight_log_7.xlsx,Ambient light too low. Obstacle avoidance unavailable.,34
test,flight_log_7.xlsx,Ambient light too low. Obstacle avoidance unavailable.,34
test,flight_log_7.xlsx,Ambient light too low. Obstacle avoidance unavailable.,34
test,flight_log_7.xlsx,Ambient light too low. Obstacle avoidance unavailable.,34
test,flight_log_7.xlsx,Ambient light too low. Obstacle avoidance unavailable.; RC signal weak.,586
test,flight_log_7.xlsx,RC signal weak.,540
test,flight_log_7.xlsx,RC signal weak.; RC signal lost.,6
test,flight_log_7.xlsx,RC signal lost.; Aircraft braking.; RC signal lost. Aircraft will follow preset action for lost signal.; RC signal weak. Avoid blocking antennas and adjust antenna orientation.; Forward ambient light too low. Obstacle avoidance unavailable. Fly with caution.; Downward ambient light too low. Obstacle avoidance unavailable. Fly with caution.,29
test,flight_log_7.xlsx,RC signal lost.; Aircraft braking.; RC signal lost. Aircraft will follow preset action for lost signal.; RC signal weak. Avoid blocking antennas and adjust antenna orientation.; Forward ambient light too low. Obstacle avoidance unavailable. Fly with caution.; Downward ambient light too low. Obstacle avoidance unavailable. Fly with caution.,29
test,flight_log_7.xlsx,RC signal lost.; Aircraft braking.; RC signal lost. Aircraft will follow preset action for lost signal.; RC signal weak. Avoid blocking antennas and adjust antenna orientation.; Downward ambient light too low. Obstacle avoidance unavailable. Fly with caution.; Forward ambient light too low. Obstacle avoidance unavailable. Fly with caution.,29
test,flight_log_7.xlsx,RC signal lost.; Aircraft braking.; RC signal lost. Aircraft will follow preset action for lost signal.; Downward ambient light too low. Obstacle avoidance unavailable. Fly with caution.; Forward ambient light too low. Obstacle avoidance unavailable. Fly with caution.,29
test,flight_log_7.xlsx,RC signal lost.,6
test,flight_log_7.xlsx,Failsafe RTH.; Flight mode changed to Go Home.,59
test,flight_log_7.xlsx,Failsafe RTH.,75
test,flight_log_7.xlsx,Failsafe RTH.,75
test,flight_log_7.xlsx,Failsafe RTH.; Press Brake button to cancel RTH.; RC signal lost. Returning to home.; Downward ambient light too low. Obstacle avoidance unavailable. Fly with caution.; Original route RTH.,58
test,flight_log_7.xlsx,RTH in progress.,163
test,flight_log_7.xlsx,Failsafe RTH.; Press Brake button to cancel RTH.; RC signal lost. Returning to home.; Original route RTH.; RTH in progress.; Downward ambient light too low. Obstacle avoidance unavailable. Fly with caution.; RC signal weak. Avoid blocking antennas and adjust antenna orientation.,571
test,flight_log_7.xlsx,Failsafe RTH.; Press Brake button to cancel RTH.; RC signal lost. Returning to home.; RC signal weak. Avoid blocking antennas and adjust antenna orientation.; RTH in progress.; Downward ambient light too low. Obstacle avoidance unavailable. Fly with caution.; RTH ascending.,58
test,flight_log_7.xlsx,Failsafe RTH.; Press Brake button to cancel RTH.; RC signal lost. Returning to home.; RC signal weak. Avoid blocking antennas and adjust antenna orientation.; RTH in progress.; RTH ascending.,572
test,flight_log_7.xlsx,Failsafe RTH.; Press Brake button to cancel RTH.; RC signal lost. Returning to home.; RC signal weak. Avoid blocking antennas and adjust antenna orientation.; RTH in progress.; RTH ascending.,573
